tweets;1.kisi;2.kisi;3.kisi;total
dizisiyle yýldýzýný parlatan güzelliði tarzýyla büyüleyen oyuncu melisa aslý pamuk;0;0;0;0
þeyma subaþý lifestyle 2019;0;1;0;0
ünlü oyuncu felç geçirdi hastaneye kaldýrýlan perry yapýlan ilk müdahalenin ardýndan yapay komaya sokularak uyutuldu;0;0;0;0
türkiyenin markalarý;0;0;0;0
oðuzhanýn kalbi hollandalý djde;1;0;0;0
akasya asýltürkmenden alice açýklamasý;0;0;0;0
güne beyaz tv baþlayinca ben beyaz tv;0;0;0;0
nitelikli bir hayat dan 17 yaþam kuralý;0;0;0;0
kenan doðulu evliliðini kurtarmak beren saat boþanmak istiyor;0;0;0;0
mart sayýsý yakýnda sizlerle;0;0;0;0
programý çarþamba akþam saat 1800 teyiz program içeriði keyif alarak;0;0;0;0
öldür beni sevgilim gala gecesinden gel konuþalým muratboz;0;1;1;1
netflix dizisi osmanli yukseliyor fatih in cocuklugunu;0;1;1;1
aleyna tilkiye bircan baliden þok sözler magazin;0;0;0;0
filiz erkal mayýs 2017de vefat eden eþi ibrahim erkalý canlý yayýnda anlattý kanal d;0;0;0;0
kumaþlar boutique lansman detaylarý baþarýlý sahibesi merve kumaþ yaptýðýmýz keyifli röportaj hafta kýrmýzý magazinde;0;0;0;0
rýza esendemirden babasýnýn cenazesine çelenk gönderen irem dericiye sitem samimiyetsiz;0;0;0;0
ibrahim erkalýn eþi filiz erkal katýldýðý programda yaþadýðý zorluklarý anlattý;0;0;0;0
meral kaplandan yardým çýðlýðý eski eþim çocuðumu kaçýrmak üzere;0;0;0;0
pýnar altuð kendisinden yardým isteyen takipçilerini ifþa etti;0;0;0;0
sevda ergincinin lavabo pozu olay oldu;0;0;0;0
basýnda bugün ünlü ressam fikret mualla gerçekleþen sergi anýldý;0;0;0;0
çukurun senaristi gökhan horzumun konuk olduðu videomuz 300bine doðru ilerliyor link;0;0;0;0
betül demir üç takipçisini madame tussauds müzesini götürecek betül demir kendi þarkýlarýný iyi þekilde yorumlayan üç takipçisini madame tussauds müzesini götürecek güzel þarkýcý müzede cektiði fotoðraflarý sosyal medya;0;0;0;0
yýldýz tilbe pullu sahne kýyafeti büstiyeriyle bir tarzýný gözler önüne serdi sezon boyunca jolly joker vadistanbulda çarþamba gecelerine damgasýný vurmayý baþaran baþarýlý sanatçý yýldýz tilbe geleneði sürdürerek yine;0;0;0;0
popçu elif kayanýn baþarýsý sýnýrlarý aþtý popçu elif kayanýn baþarýsý sýnýrlarý aþtý kaya yallah ortadoðu arap ülkelerindeki müzik listelerini salladý þarkýcý yakýnda dubaide konser verecek devamý týklayýnýz;0;1;0;0
sen anlat karadeniz hayranlarýna sürpriz atvnin reyting rekortmeni dizisi sen anlat karadenizin sosyal medya hesaplarýnýn haftaki konuðu usta oyuncu erdal cindoruk oldu dizinin yapýmcýsý osman sýnav senaristi;1;1;1;1
bülent ersoy deste deste para daðýttý sortie aracýlýðýyla;0;0;0;0
dergisinin 61 sayýsý çýktý;0;0;0;0
adalý veliye kelepçeyi takýyor merakla beklenen çarpýþma dizisinin 12 bölümünden ön izleme sahnesi yayýnlandý yeni bölümde veliye sertçe vuran ona ters kelepçe takan kadirin bakalým bundan sonra;0;0;0;0
aytaç arman gözyaþlarýyla uðurlandý;0;0;0;0
deniz akbuluttan yýllar sonra gelen itiraf ibrahim tatlýses beni otel odasýna çaðýrdý yeþilçamýn yýldýz oyuncusu deniz akbulut yýllar önce þarkýcý ibrahim tatlýsesin kendisinden hoþlandýðýný söyleyerek otel odasýnda;0;0;0;0
in aramýzdan ayrýlýþýnýn 4 yýlý;0;0;0;0
arda turan burak yýlmazýn kebap keyfi;0;0;0;0
sanatçý selda baðcan arkadaþlarý yemek yedikleri mekan çýkýþý görüntülendi baðcan ayný sahnede þarký söylediði aleyna tilkiyi benim efsane olacak diyerek övdü;0;0;0;0
aslý enver murat bozu yalnýz býrakmadý;0;0;0;0
algý ekenin eþinden boþanmasý iþte nedeni;1;1;1;1
gay ikonu adayý gösterilen simge onur yürüyüþüne katýlacak;0;0;0;0
haftanýn güzel günü perþembe mi kýrmýzý magazin günü yeni sayý dopdolu içeriði bayiilerde;0;0;0;0
bugün 1630;0;0;0;0
perihan ablanýn sevilinden þaþýrtan iddialar 2 sayfa programýna usta oyuncu songül ülkü konuk oldu bir dönem perran kutmanla perihan abla dizisinde rol alan ülkü konuþulacak açýklamalara imza attý;1;0;0;0
boþanýyorlar;0;0;0;0
aslý enver murat boz barýþma sonrasý ilk basýnýn karþýsýnda muratboz aslienver alaca istanbul;1;1;1;1
dizisinin yýldýz ismi 44 yaþýndaki evinde ölü bulundu;0;0;0;0
neslihan doðrusöz cinsel yönelimiyle ilgili açik net konuþtu;0;0;0;0
meryem dila arasýnda büyük yüzleþme kuzgun 4 yeni bölüm fragmaný dizinin dün akþam ekranlara gelen bölümünün ardýndan yayýnlandý kuzgunda þeref rýfatýn arasýndaki hesaplaþma kesikin öldürülmesiyle baþladý oyunda;0;0;0;0
hülya avþarýn kardeþi helin avþarýn son hali þoke etti;0;0;0;0
sonun vatan þaþmaz olacak;0;0;0;0
hande ataiziden konuþulacak talat bulut açýklamasý;0;0;0;0
burçlar 28 þubat 2019 perþembe dwyane wade d wade tpain;0;0;0;0
abddeki washington post sýlanýn ahmet kuralla ilgili þiddet iddiasý üzerinden türkiyeyi karalamaya çalýþtý abddeki washington post sýlanýn ahmet kuralla ilgili þiddet iddiasý üzerinden ülkemizi karalamaya çalýþtý devamý;0;0;0;0
yaðmur aþýktan eski futbolcu emre aþýka ölüm tehdidi sonun vatan þaþmaz olacak bir erkekle sabaha karþý þekilde takvime yakalanan yaðmur aþýka üç çocuðunun babasýndan dava üzerine dava geldi devamý;0;0;0;0
kadýnlar gider þiir gebe kalýr geceye;0;0;0;0
ünlü oyuncu bade iþcil niþantaþýnda objektife takýldý ünlü oyuncu bade iþcil önceki akþam niþantaþýnda objektife takýldý geçtiðimiz aylarda dizisi final yapan iþcil an beklemedeyim demekle yetindi devamý týklayýnýz;0;0;0;0
simgenin üstsüz klibi ses getirdi;0;0;0;0
emina jahovic mustafa sandal bir arada;1;0;0;0
aslý enver öldür beni sevgilim filminin galasýnda sevgilisi murat bozu yalnýz býrakmadý aslienver zorlu center;0;0;0;0
julia yaroshenko verdiði çýplak pozla salladý;0;0;0;0
kuþum aydýn uçuþa baþlýyor;1;0;0;0
gunlukmagazin engin akyürek;0;0;0;0
sezen aksu þarkýsýna slovenyada klip;0;0;0;0
þeyma subaþýndan cesur pozlar;1;0;1;1
skandallarý yüzünden tepetaklak olmuþ 8 ünlü;0;0;0;0
sabriye geçen sefer 66 kilo gelmiþtim þimdi;0;0;0;0
çapa ailesi phukette;0;0;0;0
gününden itibaren saat1800 sizlerleyiz;0;0;0;0
son zamanlarda cesur paylaþýmlarý açýklamalarýyla adýndan söz ettiren þarkýcý sefer bir sosyal medya kullanýcýsýnýn paylaþtýðý fotoðrafýna yaptýðý yorumla olay yarattý;0;0;0;0
yayýn destekleriyle sayesinde dünyasý yarattý þimdi kurtulamýyor artýk kiþi ilgili haber yapmama resim koymama konusunda duyarlýlýk bekleniyor memleketimin sorunu deðil sýktý artýk;0;0;0;0
yýllarca wolverine karakterine hayat veren avustralyalý oyuncu dan rekoru;1;1;1;1
seren serengil eþi maldivlerde tatilin keyfini çýkarýyor;0;0;0;0
oðuzhan kalbi hollandalý djde;0;0;0;0
bir süredir kanser tedavisi gören usta oyuncu ölüm haberi sanat camiasýný yasa boðdu arman istanbul onkoloji hastanesinde yaþamýný yitirdi;0;0;0;0
tedavi gördüðü hastanede 69 yaþýnda hayata gözlerini yuman aytaç arman sýralar beyoðlu atlas sinemasýnda tören düzenleniyor;0;0;0;0
sýk sýk fazla kilolarýyla dalga geçen ezgi mola son paylaþýmýyla takipçilerini gülümsetti ünlü oyuncu tartýya rüþvet teklif etti üsküdar istanbul;0;0;0;0
çektiði klipler babasýný kýzdýrdý;0;0;0;0
öykü gürmandan 380 bin tllik yükseliþ;0;0;0;0
kemal doðulu bahar candan sevilecek insan;0;0;0;0
çiçekler can yamandan;0;0;0;0
aliþandan ece erken açýklamasý;0;0;0;0
son dakika aytaç arman hayatýný kaybetti;0;0;0;0
mehmet ali erbilin son durumu;0;0;0;0
bülent ersoyun kürk isyaný soðuktan geber öl inþallah;0;0;0;0
ajda pekkan erkekleri etkiliyor;0;0;0;0
avatar atakan türk miletini aþaðýlama davasýndan beraat etti;1;0;1;1
bülent ersoy isyan etti hayvanlar insana ölüm;0;0;0;0
azra akýnýn bebeði gözleri annesinde;0;0;0;0
balýkçý güzeli dilan çiçek deniz;0;0;0;0
cesur simge saðýn;0;0;0;0
nadide sultandan nazar önlemi;0;0;0;0
simge saðýn samsun demir yeni anlaþma imzaladý;0;0;0;0
omur gedik hadise bulent ersoy icin cok agir laf soyledi;0;0;0;0
yasak elmaya bomba transfer;1;0;0;0
köþe;0;0;0;0
camila coelho dergi çekimleri kamera karþýsýna geçti;0;0;0;0
þeyma subaþý güzelliðiyle salladý;0;0;0;0
ekaterina zuevadan seksi paylaþým;0;0;0;0
aytaç arman hayatýný kaybetti aytaç arman kimdir;1;0;0;0
kendall jenner vanityfair gecesinde büyüledi;0;0;0;0
nihat doðan hakkýnda hapis istemi;0;0;0;0
önce evli olduklarini duyan þaþip kaliyor;0;0;0;0
tahtýn onur koleksiyonu;0;0;0;0
the cour göktürk moda tasarýmcýlarýn birbirinden güzel hazýrlamýþ olduklarý ürünlerin satýþý yapýlmaktadýr noss crm mali onaylý satýþ sistemi çalýþmaktadýr;0;0;0;0
ilk sezonda büyük bir izleyici kitlesi yakalayan ilk türk orijinal yapýmý dizisi olan yeni sezonda sinemanýn usta ismi eþlik edecek;0;0;0;0
aliþandan ece erkene yanýt geldi foto galeri gtgtgtgtgt;0;0;0;0
mesajlarý ifþa olmuþtu aþk yaþýyorlar;0;0;0;0
kýzý sezin erbilinünlü þovmenin yaþamsal faaliyetlerinin normale dönmeye baþladýðýný söylediðini artýk konuþabiliyoraz olsa yemek yiyorüstelik seçim yapmýyorhastane yemeðinden bile tadýyorinþallah güzel günler göreceðiz dediðini yazýyor;1;1;1;1
ebru gündeþten rekorlu geri dönüþ;0;0;0;0
milyoner olmak ister 2 mart cumartesi 808 bolum fragma;1;0;0;0
26 subat sali gunluk oglak burcu yorumu;1;1;1;1
haber channel günün özeti 25022019 pazartesi;1;1;1;1
çukur 2 sezon 22 bölüm fragman ilk sahne çukur 55 bölüm fragman ilk sahne;0;0;0;0
gamze özçelikten idam açýklamasý;0;0;0;0
þeyma subaþýnýn 16 yaþýndaki hali sosyal medyayý salladý link;0;0;0;0
istanbul province;0;0;0;0
demet akalýn oscara damga vuran bradley cooperlady gaga yakýnlaþmasýna sessiz kalamadý cooperýn sevgilisi irina shayka iyi yolmadýn karýyý þeklinde tweet attý;0;0;0;0
avusturyada kayak detoks tatili yapýyorlar;1;0;0;0
kýlýçdaroðlundan sürpriz hastane ziyareti;0;0;0;0
veronica bielik paylaþýmýyla salladý;0;0;0;0
levent yükselden aþýk veysel türküleri;0;0;0;0
inka diyarý hakkýnda merak edilen;0;0;0;0
demet akalýndan irina shayka iyi yolmadýn karýyý;0;0;0;0
elsa hosk üstsüz pozuyla salladý;0;0;0;0
iþte 2019 oscar ödüllerini kazananlar tam liste;1;0;0;0
sosyal medyada þeyma subaþý ilgili son dakika paylaþýmý þeymanýn 16 yaþýndaki hali hayranlarýný þaþýrttý;0;0;0;0
8 aylýk hamile olan ünlü oyuncu eþi aylar sonra ilk bir hastaneden çýkarken objektiflere takýldýlar;0;0;0;0
hoþ geldin caným kýzým mavi gtgtgtgt;0;0;0;0
fahriye evcen aylar sonra ilk görüntülendi;0;0;0;0
video ece erken berkay öpüþtü iddialarý hala gündemde;0;0;0;0
önceki gün sahne alan konser öncesi evlendikten sonra dansçýlarla yakýn temas kurmamaya dikkat ediyorum dedi ortaç sonrasý çýktýðý sahnede sözünü tutamayarak bir dansçýsýyla sarmaþ dolaþ dans etti;0;0;0;0
gisele bündchen eþi tom brady kosta rikada;0;0;0;0
nata lee paylaþýmýyla yürek hoplattý;0;0;0;0
91 oscar ödülleri sahiplerini buldu;0;0;0;0
gamze ozcelik zalimler icin cehennem iyi var;0;0;0;0
iþte benim stilim yarýþmacýsý neslihan doðrusöz erkek mi oldu;0;0;0;0
reynmenin derdim olsun klibini youtubedan kendi mi sildi yoksa silindi mi;0;0;0;0
þeyma subaþýnýn 16 yaþýndaki hali olay oldu;0;0;0;0
sempatik çift larissa burak gacemerin esprili paylaþýmlarý sürüyor sempatik çift larissa burak gacemerin esprili paylaþýmlarý sürüyor brezilyalý model önceki gün bacaklarýný omuzlarýnýn üzerinden uzattýðý aný paylaþtý;0;0;0;0
haber channel günün özeti 24022019 pazar;0;0;0;0
kubilay penbeklioðlu açýk aile adlý oyununda baþrolü üstlenen özge özberkten tiyatro tutkunlarýna mesaj var kubilay penbeklioðlu açýk aile adlý oyununda baþrolü üstlenen özge özberkten tiyatro tutkunlarýna mesaj var;0;0;0;0
tina louise pozuyla sosyal medyayý salladý;1;0;0;0
survivor dokunulmazlýk oyununu kazandý survivor dokunulmazlýk oyunu kazandý sorusu survivor izleyicisi tarafýndan merak konusu oldu survivorda ilk önce dostluk karþýlaþmasý ardýndan dokunulmazlýk oyunu vardý;0;0;0;0
ahmetozyavuz nuraysimsek gulcanthmsanatcisi;1;0;0;0
beren saat netflixin göbeklitepe dizisinde hangi rolde oynayacak netflixin yeni dizisinde urfa göbeklitepede yaþayan atiye adlý özel güçleri olan bir kadýný canlandýracak olan beren saat yeni dizisi çalýþmalara baþladý;0;1;0;0
ozan güven meryem uzerlinin ricasýný kýrmadý oyuncu meryem uzerli meslektaþý ozan güvene doþ kiþotum ben oyunu sosyal medyadan bilet ricasýnda bulundu;0;0;0;0
çarpýþma yeni bölüm fragmaný kivanctatlitug ayyapim ay yapým;0;0;0;0
survivor katerina kimdir survivor katerina kimdir kaç yaþýndadýr hangi sporla uðraþýyor sorularý yarýþmanýn izleyicileri tarafýndan sýkça merak edilen isimlerden oldu 2019 survivor yarýþmasýna yeni katýlan katerina dalaka;0;0;0;0
rose vandekerckhove büyüledi;0;0;0;0
olay soyle canim takipcilerim esra erolun kocasina yorumda hamileligi soruyo evet kizimiz olacak diyo sonradan esra erol yok oyle bise diyo perhiz lahana tursusu ayol;1;0;0;0
91 oscar töreni zaman 2019 yýl 91 düzenlenecek olan oscar töreninde ödüller sahiplerini bulacak akademi ödülleri olarak adlandýrýlýn dünyanýn prestifli sinema organizasyonu oscar türkiyede canlý olarak ekranlara;1;0;0;0
bengüden 3kiþilik poz 21;0;0;0;0
sosyal medya fenomeni eylül öztürk doðum yaptý;0;0;0;0
lindsey pelas salladý;1;0;0;0
savaþçi poster97;0;0;0;0
yeþilçamýn ustasý eþref kolçaktan sitem böyle saygýsýzlýk olmaz sinema sanatçýsý eþref kolçak yeni yapýmcýlar yalnýzca gençlerle çalýþacaklarý yönünde karar almýþ böyle saygýsýzlýk olmaz makyajla yaþlandýrmaya çalýþýyorlar;0;0;0;0
holly daze coffey 21 yaþýnda;1;1;1;1
gün magazin günüdür profilden takip edebilirsiniz;0;0;0;0
saat 17 gala tvi iyi seyirler ahmetozyavuz nuraysimsek gulcanthmsanatcisi;0;0;0;0
raisa vanessa 2020 sonbaharkýþ defilesi gerçekleþti sortie aracýlýðýyla;0;0;0;0
babasýný kaybeden mabel matizden duygulandýran paylaþým babasýný kaybeden sanatçý mabel matiz yürekleri daðlayan bir paylaþýmda bulundu matiz babasýnýn fotoðrafýný paylaþarak seni bekledim notunu düþtü;0;0;0;0
burcu binici bornozlu poz verdi makyajsýz fotoðraflar falling stars yere düþme pozlarý derken ünlüler arasýnda bir bornozlu fotoðraf akýmý baþlamýþtý ünlüler bornozlu paylaþýmlarýyla dikkat çekiyor;1;0;1;1
esra erol gerçekten hamile mi;0;0;0;0
fatih altaylý þeyma subaþýyla fena dalga geçti;0;0;0;0
ünlülerin fotoðraflarýna kendini dahil eden elemandan 60 komik poz;0;0;0;0
istanbullu gelin dizisi zaman final yapýyor istanbullu gelin dizisi zaman final yapýyor sorusu dizinin sevenleri tarafýndan merakla araþtýrýlýyor baþrollerinde özcan deniz aslý enverin yer dizi yurt;0;0;0;0
son 2 ayda iflas eden esnaf sayýsý yüzde 50 arttý;0;0;0;0
sosyal medya sana baðlýyam þarkýsýný konuþuyor;0;0;0;0
þarkýcý bengü bebek odasýna bakýn kaç lira harcadý 2018 yýlýnda nikâh masasýna oturan bengü selim selimoðlu çifti bebek müjdesini sosyal medya hesaplarýndan vermiþti 16 haftalýk hamile olduðunu açýklayan bengü bebek odasý;0;0;0;0
pazarýn keyfi dedikoduyla çýkar þehrin son dedikodularý gölge adamda;0;0;0;0
seni bekledim mabel matizin 66 yaþýndaki kýbrýs gazisi babasý ali karaca dün hayatýný kaybetti ünlü þarkýcý babasýyla ilgili duygusal bir mesaj yayýnladý;0;0;0;0
kanguru yedim sabah sporuna çýktým;0;0;0;0
sevgili gazete 365 okurlarý müjde gazete 365 þimdi mobil uygulamayla akýllý telefonunuzda;0;0;0;0
bengü þimdiden bebeðine 40 bin tl harcadý;0;0;0;0
mutlu pazarlar;0;0;0;0
hayranlarý fotoðraf çektirmek birbirleriyle yarýþtý ünlü tiyatrocu alper kul avrupada amerikada oynuyoruz türkçe konuþulan yerde izleyicimizle buluþuyoruz dedi;0;0;0;0
alp kirþan bütün gerçekleri anlatti;1;0;0;0
sporcu babanýn sporcu oðlu medipol baþakþehir kaptaný emre belözoðlu önceki akþam etilerde bir avmde oðlu ömer akif alýþveriþ yaparken görüntülendi;1;0;0;0
iþte benim stilim yarýþmacýsý neslihan doðrusözün son hali olay oldu stil yarýþmasýna son anda katýlan yarýþmadaki stiliyle döneme damga vuran neslihan doðrusözün imaj deðiþikliði dikkat çekiyor;0;0;0;0
kadýn dizisinde yeni fragman belli oldu;1;1;1;1
mareþal döndü neslihan demirtaþ yeni maxi singleý mareþali müzikseverlerle buluþturdu türkiyenin dört bir yanýnda sahneye çýkan demirtaþ yeni þarkýlarýyla müzik listelerine damga vurdu çalýþmanýn ilk;0;0;0;0
aleyna dalveren umre dönüþü kendisi gelen içkiye bakýn yaptý sinan akçýla ait enerji þarkýsý müzik piyasasýna hýzlý bir giriþ yapan ünlü þarkýcý aleyna dalveren ikinci umreye gitti dalveren umreden döndükten sonra;0;0;0;0
yeþim ceren bozoðlunun son hali olay oldu doktorlarýn fikreti hayat benimin nuraný olarak hafýzalara kazýnan yeþim ceren bozoðlu son haliyle beðeni topladý;0;0;0;0
hülya avþardan 15 bin tllik terapi son dönemde sýk sýk saçlarýnda deðiþiklik yapan hülya avþara imaj yenileme yetmedi birçok kadýn moral bulmak kendisini alýþveriþe veren avþar kýzý önceki gün öðle saatlerinde soluðu;0;0;0;0
þeyma subaþý çizmeyi iyice aþtý þeyma subaþý sevgilisi guido senia ayný yatak üzerinde poz verdi çýlgýn yaþamýyla eleþtirilen þeyma subaþý reklam yapacaðýný þaþýrdý bir çocuk annesi subaþý önceki gün italyan sevgilisi;1;1;1;1
kimyasýný bozdular kardashian kanye westin 5 yaþýna basan kýzlarý north ünlü bir dergi poz verdi derginin kapaðý olan küçük kýza makyaj yapýlmasý yaþýndan büyükmüþ giydirilmesi büyük tepki;0;0;0;0
büyük itiraf önceki akþam okan üniversitesinde öðrencilerle buluþan aydilge geçmiþte büyük bir aþk acýsý yaþadým olmasaydý þimdiki eþimin deðerini bilemezdim dedi devamý týklayýnýz;0;0;0;0
yýlmaz erdoðana seyirci darbesi organize iþler sazan sarmalýnýn giþesi düþtü organize iþler sazan sarmalýný netflixe satan yýlmaz erdoðana seyirci darbesi mýsýr krizi bahanesiyle destek alan erdoðanýn;1;0;1;1
çukur 2 sezon 21 bölüm 2 fragman izle çukur 54 bölüm 2 fragman izle;0;0;0;0
ölmek ölmemek iþte bütün mesele çukur yeni bölümüyle ekranlara gelmeye hazýrlanýrken dizinin yeni bölümünden sahnelerin yer aldýðý 2 fragman yayýnlandý çukurda yamaçýn yüceli camdan sarkýtarak büyük;0;0;0;0
ünlü sanatçýnýn acý günü ünlü sanatçý mabel matizin 66 yaþýndaki kýbrýs gazisi babasý ali karaca hayatýný kaybetti sanatçý gözyaþlarý içinde babasýnýn tabutunu taþýdý týr þoförlüðü yaptýðý öðrenilen 66 yaþýndaki kýbrýs gazisi ali;0;0;0;0
iþte cinayete kurban giden 11 türk ünlü hayýrlý cumalar;0;0;0;0
sevgilisiyle ayný yatakta poz verdi geçtiðimiz yýl fransada evlenen televizyoncu acun ilýcalý þeyma subaþý anlaþmalý olarak yollarýný ayýrmýþtý acun ilýcalý evliliðini bitiren þeyma subaþý guido senia yeni bir aþka;0;0;0;0
larissa gacemer yaptýðý paylaþýmla salladý;0;0;0;0
aylar sonra ilk paylaþým oyuncu hande erçelin kanser tedavisi gören annesi aylin erçel 11 ocakta hayatýný kaybetmiþti hande erçelin ablasý gamze erçel annesinin ölümünden sonra ilk paylaþým yaptý;0;0;0;0
þeyma subaþý italya tatilinde sevgilisi arkadaþlarýyla;0;0;0;0
düet yaparak adýný duyuran þarkýcý dönüþü hediye gelen içkiyi kanalizasyona döktü;0;0;0;0
sevgilisi ayný yatakta poz verdi evliliðini bitiren subaþý yeni bir aþka yelken açmýþtý birlikte tatile çýkan ikili ayný yatakta poz verdi;0;0;0;0
bulut magazin yarýn 1230 sizlerle kaçýrmayýn;0;0;0;0
ikizler memo can akþam yok ikizler memo can yeni bölümünü akþam izlemek hazýrlýklarýný tamamlayan seyircilere kötü haber ikizler memo can 15 yeni bölümü bugünkü kanal d yayýn akýþýnda bulunmuyor peki ikizler memo;1;0;0;0
yasak elmada seyirciye pes dedirten yatak sahnesi;0;0;0;0
yakalandýk hastalanýrmýyýz;0;0;0;0
aleyna dalveren kimdir aleyna dalveren kimdir kaç yaþýnda nerelidir sorularý vatandaþlar tarafýndan merak ediliyor sahnelere erken yaþlarda çýkan aleyna dalveren sinan akçýl yaptýðý düet sonrasý adýný duyurmuþtu son olarak;0;0;0;0
amine teyzesi buraký görmeye gelmiþ ünlü þarkýcý aliþan oyuncu sevgilisi buse varolun bebekleri geçtiðimiz günlerde dünyaya gelmiþti mesut özilin niþanlýsý amine gülþe yakýn arkadaþý buse varolu doðum sonrasý evinde ziyaret;1;0;0;0
arka sokaklar reytingin zirvesinde;1;1;1;1
mesajlarýn ardýndan ilk açýklama;0;0;0;0
ünlü þarkýcý umre dönüþü hediye gelen içkiyi kanalizasyona döktü sinan akçýlla düet yaparak adýný duyuran þarkýcý aleyna dalveren ikinci umreye giderek kutsal topraklarý ziyaret eden ünlülerin arasýna katýlmýþtý dalveren umre;0;0;0;0
yaparlarsa yapsýnlar olmuyor;0;0;0;0
aðaoðluna gönderme unutamadým duygu su gülpýnar 3 yýl birlikte olduðu iþadamý ali aðaoðludan geçen yaz ayrýlmýþtý ebru gündeþin þeyde sen varsýn unutamadým þarkýsýný söylediði anlarý sayýn aðaoðlu;0;0;0;0
uzun bir aradan sonra eskiþehirli sevenleriyle buluþan rober hatemo konserinde kimler vardý merak etmiyor musun kýrmýzý magazinde;0;0;0;0
ünlü sanatçý mabel matiz babasýný kaybetti matizin 66 yaþýndaki kýbrýs gazisi babasý ali karaca sanatçýnýn katýldýðý törenin ardýndan topraða verildi matiz gözyaþlarý içinde babasýnýn tabutunu taþýdýdevamý;1;1;1;1
hayranlarýma ihanet etmedim onlar bana sadýk kaldý fazla aþk adlý albümünü çýkaran yonca lodi yýllardýr kendisini takip eden sadýk bir hayran kitlesi olduðunu söyledi ben hiçbir zaman müziðime ihanet etmedim dinleyici;0;0;0;0
milanoda ayný yatakta týkla izle;0;0;0;0
mesut komiser ölüyor arka sokaklar 507 yeni bölüm fragmaný yayýnlandý sorusu dizinin sevenleri tarafýndan merakla araþtýrýlýyor arka sokaklar ekranlara gelen son bölümünde mesut komiserin arabasýna bomba yerleþtiren derman;0;0;0;0
þeyma subaþý sevgilisi ayný yatakta poz verdi;0;0;0;0
bugün 2230;0;0;0;0
demet akalýn okan kurta büyük þok demet akalýnla boþandýktan kýsa süre sonra yeniden barýþan okan kurt yargýlandýðý karþýlýksýz çek davasýnda ceza aldý okan kurt mahkemenin verdiði 5 milyon 267 bin tllik adli para;0;0;0;0
maþallah diyelim ünlü þarkýcý aliþan oyuncu sevgilisi buse varolun bebekleri geçtiðimiz günlerde dünyaya gelmiþti çaðla þýkel yakýn arkadaþý aliþanýn bebeði buraký görmeye gitti;1;0;0;0
bir zamanlar çukurovanýn haminnesi serpil tamur yüzümdeki çizgiler rolüm atv dizisi bir zamanlar çukurovanýn haminnesi serpil tamur oyunculuk kariyerinde 55 yýlý geride býraktý üniversitede eðitmenlik;0;0;0;0
hunercoskuner1 elenor müzik;0;0;0;0
yeni kayak rotasý arayanlara pamporovo insan bir þehri ilk ziyaret ediyorsa içinde garip bir þenlik bir coþku oluyor iþte tam böyle bir ruh haliyle son yýllarda kayakçýlarýn yeni gözdesi pamporovoyu thynin özel davetiyle;0;0;0;0
manken edie campbell moda dünyasýný þaþýrttý ingiliz manken edie campbell moda dünyasýný þaþýrttý ünlü model milano moda haftasýnda bir markanýn kendisini þiþman olduðu gerekçesiyle podyuma çýkarmadýðýný açýkladý 60 santimetre;0;0;0;0
caner erkinin eski eþi asena atalay modacý gülnur güneþin kardeþi olan kadir güneþle birbirine girdi kasým 2018de ayberk kalkavanla aþk yaþamaya baþlayan asena atalay ocak 2019da terk edildi vakit kaybetmeden kadir güneþle;0;0;0;0
oyuncu çift hande soral eþi ismail demirci objektiflere takýldý soraldan bebek mesajý oyuncu çift hande soral eþi ismail demirci önceki gün niþantaþý citys çýkýþý objektiflere takýldýlar ayak üstü gazetecilerle sohbet eden;1;0;0;0
oyuncu engin akyürek vadistanbulda objektiflere takýldý oyuncu engin akyürek önceki gün vadistanbulda objektiflere takýldý hayranlarýnýn ilgisiyle karþýlaþan akyürek gelirini darüþþafaka cemiyetine baðýþladýðý sessizlik adlý;0;0;0;0
recep ivedik 6 filminin çekimlerini tamamlayan þahan gökbakar tatile çýktý vizyon tarihi netleþmeyen recep ivedik 6 filminin çekimlerini tamamlayan þahan gökbakar bir süredir vakit ayýramadýðý ailesiyle önceki gün tatile çýktý;0;0;0;0
yeni þarkýsý beraber deliriyoruzla büyük beðeni kazanan gökçe oyunculuða yeþil ýþýk yaktý yeni þarkýsý beraber deliriyoruzla büyük beðeni kazanan gökçe ilk mesleðinin oyunculuk olduðunu söyledi güzel;0;0;0;0
malkoç süalple evliliði 2016da biten evlilikten bir oðlu olan bade iþcil boþanmanýn ardýndan kalbini aþka kapadý 2013te evlendiði malkoç süalple evliliði 2016da biten evlilikten bir oðlu olan bade iþcil boþanmanýn;0;0;0;0
sabriye þengül survivor türkiyeyunanistanda hayýrlý cumalar;0;0;0;0
iþadamý uður akkuþla adeta ikinci baharýný yaþayan ebru þallý niþanlýsýyla boy gösterdi iþadamý uður akkuþla adeta ikinci baharýný yaþayan ebru þallý önceki gün niþanlýsýyla niþantaþýnda boy gösterdi objektiflere;0;1;1;1
yemekteyiz haftanýn birincisi oldu yemekteyiz haftanýn finalinde haftanýn birincisi akþam verilen puanlarýn ardýndan belli oldu yemekteyizde bugün son yemekler yenildi hemen ardýndan puanlar verildi rekabetin üst;1;1;1;1
ahmet kuralýn mahkeme esprisi büyük tepki çekti;0;0;0;0
seyma subasi eski fotografini photoshop yapip tekrar paylasinca bosanmadan sonra tatile gidemedigi icin photoshop yapti espirilere maruz kaldi;0;0;0;0
